LSOA21CD,MSOA21CD
E01009232,E02001848
E01009233,E02001834
E01009220,E02001834
E01009233,E02001834
E01009233,E02001834
E01009233,E02001834
E01009220,E02001834
E01009221,E02001833
E01009171,E02001956
E01009170,E02001957
E01034945,E02001955
E01009160,E02001951
E01009160,E02001951
E01009169,E02001955
E01009165,E02001955
E01009170,E02001957
E01009164,E02001956
E01009162,E02001950
E01009162,E02001950
E01009160,E02001951
E01009158,E02001955
E01009160,E02001951
E01009160,E02001951
E01009159,E02001956
E01009167,E02001956
E01009165,E02001955
E01009159,E02001956
E01009167,E02001956
E01009165,E02001955
E01009165,E02001955
E01009167,E02001956
E01009167,E02001956
E01009166,E02001957
E01009166,E02001957
E01009167,E02001956
E01009169,E02001955
E01009168,E02001957
E01009165,E02001955
E01009170,E02001957
E01009164,E02001956
E01009170,E02001957
E01009164,E02001956
E01034944,E02001955
E01009169,E02001955
E01009166,E02001957
E01009164,E02001956
E01009168,E02001957
E01009168,E02001957
E01009171,E02001956
E01009169,E02001955
E01009171,E02001956
E01009168,E02001957
E01009169,E02001955
E01009166,E02001957
E01034945,E02001955
E01009168,E02001957
E01009171,E02001956
E01034938,E02001914
E01009192,E02001878
E01034939,E02001914
E01009186,E02001914
E01009186,E02001914
E01009175,E02001930
E01009177,E02001930
E01009178,E02001930
E01009189,E02001930
E01009178,E02001930
E01009175,E02001930
E01009175,E02001930
E01009175,E02001930
E01009179,E02001930
E01009179,E02001930
E01009179,E02001930
E01009179,E02001930
E01009179,E02001930
E01034938,E02001914
E01034938,E02001914
E01009195,E02001884
E01034938,E02001914
E01033649,E02001884
E01009171,E02001956
E01034939,E02001914
E01009197,E02001884
E01033649,E02001884
E01009197,E02001884
E01034935,E02001884
E01034935,E02001884
E01034935,E02001884
E01034935,E02001884
E01033649,E02001884
E01009199,E02001878
E01009200,E02006900
E01034935,E02001884
E01009199,E02001878
E01009197,E02001884
E01009200,E02006900
E01009200,E02006900
E01034927,E02001869
E01009201,E02001869
E01009202,E02001869
E01009202,E02001869
E01009201,E02001869
E01009201,E02001869
E01034928,E02001869
E01009201,E02001869
E01034928,E02001869
E01034927,E02001869
E01034927,E02001869
E01034933,E02001878
E01034933,E02001878
E01034933,E02001878
E01009192,E02001878
E01034934,E02001878
E01009217,E02001957
E01009207,E02001950
E01009211,E02001946
E01009211,E02001946
E01009214,E02001952
E01009214,E02001952
E01009208,E02001950
E01009210,E02001952
E01009211,E02001946
E01009209,E02001950
E01009210,E02001952
E01009208,E02001950
E01009208,E02001950
E01009210,E02001952
E01009209,E02001950
E01009210,E02001952
E01009171,E02001956
E01009172,E02001945
E01009173,E02001945
E01009172,E02001945
E01009172,E02001945
E01009173,E02001945
E01009173,E02001945
E01009172,E02001945
E01009173,E02001945
E01009173,E02001945
E01009158,E02001955
E01009158,E02001955
E01009162,E02001950
E01009162,E02001950
E01009158,E02001955
E01009162,E02001950
E01009182,E02001918
E01009158,E02001955
E01009155,E02001951
E01009160,E02001951
E01009157,E02001951
E01009157,E02001951
E01034943,E02001951
E01009155,E02001951
E01009157,E02001951
E01009174,E02001945
E01009155,E02001951
E01034943,E02001951
E01009174,E02001945
E01009157,E02001951
E01009155,E02001951
E01009155,E02001951
E01034943,E02001951
E01009161,E02001951
E01009161,E02001951
E01009161,E02001951
E01009161,E02001951
E01034943,E02001951
E01034943,E02001951
E01009161,E02001951
E01009174,E02001945
E01009174,E02001945
E01009157,E02001951
E01034943,E02001951
E01034938,E02001914
E01034939,E02001914
E01009182,E02001918
E01009182,E02001918
E01009182,E02001918
E01009182,E02001918
E01009183,E02001914
E01009183,E02001914
E01009184,E02001918
E01009184,E02001918
E01009183,E02001914
E01009184,E02001918
E01009186,E02001914
E01009187,E02001918
E01009184,E02001918
E01009184,E02001918
E01009183,E02001914
E01009186,E02001914
E01009186,E02001914
E01009185,E02001919
E01009185,E02001919
E01009184,E02001918
E01009185,E02001919
E01009185,E02001919
E01009187,E02001918
E01009176,E02001931
E01009187,E02001918
E01009187,E02001918
E01009188,E02001918
E01009222,E02001834
E01009233,E02001834
E01009222,E02001834
E01009220,E02001834
E01009221,E02001833
E01009222,E02001834
E01009220,E02001834
E01009221,E02001833
E01009222,E02001834
E01009222,E02001834
E01009221,E02001833
E01009220,E02001834
E01009223,E02001839
E01009224,E02001834
E01009223,E02001839
E01009224,E02001834
E01009223,E02001839
E01009224,E02001834
E01009223,E02001839
E01009224,E02001834
E01009224,E02001834
E01009225,E02001839
E01009226,E02001843
E01009225,E02001839
E01009226,E02001843
E01009226,E02001843
E01009226,E02001843
E01009225,E02001839
E01009225,E02001839
E01009226,E02001843
E01009228,E02001839
E01009225,E02001839
E01009230,E02001843
E01009227,E02001839
E01009228,E02001839
E01009228,E02001839
E01009228,E02001839
E01009244,E02001845
E01009236,E02001845
E01009236,E02001845
E01009240,E02001850
E01009239,E02001859
E01009236,E02001845
E01009238,E02001850
E01009244,E02001845
E01009236,E02001845
E01009235,E02001842
E01009248,E02001845
E01009234,E02001845
E01009248,E02001845
E01009247,E02001842
E01009301,E02001883
E01009303,E02001883
E01009301,E02001883
E01009301,E02001883
E01009301,E02001883
E01009302,E02001895
E01009303,E02001883
E01009302,E02001895
E01009303,E02001883
E01009302,E02001895
E01009303,E02001883
E01009302,E02001895
E01009305,E02001871
E01009304,E02001872
E01009305,E02001871
E01009307,E02001871
E01009305,E02001871
E01009304,E02001872
E01009310,E02001872
E01009307,E02001871
E01009304,E02001872
E01009308,E02001872
E01009304,E02001872
E01009307,E02001871
E01009304,E02001872
E01009309,E02001871
E01009305,E02001871
E01009307,E02001871
E01009310,E02001872
E01009308,E02001872
E01009310,E02001872
E01009308,E02001872
E01009307,E02001871
E01009304,E02001872
E01009305,E02001871
E01009310,E02001872
E01009310,E02001872
E01009309,E02001871
E01009308,E02001872
E01009306,E02001872
E01009309,E02001871
E01009310,E02001872
E01009306,E02001872
E01009308,E02001872
E01009306,E02001872
E01009309,E02001871
E01009306,E02001872
E01009306,E02001872
E01009297,E02001883
E01009297,E02001883
E01009270,E02001860
E01009235,E02001842
E01009257,E02001906
E01009237,E02001850
E01009288,E02001926
E01032591,E02006809
E01009279,E02006809
E01009267,E02006809
E01009278,E02006809
E01009278,E02006809
E01032591,E02006809
E01009264,E02001858
E01009267,E02006809
E01009262,E02006809
E01009267,E02006809
E01009267,E02006809
E01009264,E02001858
E01009262,E02006809
E01009267,E02006809
E01009263,E02001858
E01009269,E02001860
E01009263,E02001858
E01009264,E02001858
E01009270,E02001860
E01009263,E02001858
E01009283,E02001905
E01009235,E02001842
E01009283,E02001905
E01009266,E02001860
E01034941,E02001922
E01009288,E02001926
E01009283,E02001905
E01009288,E02001926
E01034941,E02001922
E01009289,E02001922
E01009291,E02001921
E01009292,E02001925
E01009283,E02001905
E01009286,E02001922
E01009291,E02001921
E01009286,E02001922
E01034941,E02001922
E01009294,E02001925
E01009292,E02001925
E01009291,E02001921
E01009288,E02001926
E01009291,E02001921
E01009291,E02001921
E01009297,E02001883
E01009298,E02001880
E01009297,E02001883
E01009311,E02001880
E01009301,E02001883
E01009303,E02001883
E01009303,E02001883
E01009302,E02001895
E01009305,E02001871
E01009308,E02001872
E01009307,E02001871
E01009311,E02001880
E01009300,E02001883
E01009300,E02001883
E01009300,E02001883
E01009298,E02001880
E01009297,E02001883
E01009300,E02001883
E01009311,E02001880
E01009298,E02001880
E01009298,E02001880
E01009298,E02001880
E01009300,E02001883
E01009299,E02001883
E01009299,E02001883
E01009301,E02001883
E01009299,E02001883
E01009299,E02001883
E01009299,E02001883
E01009247,E02001842
E01009255,E02001906
E01009289,E02001922
E01009257,E02001906
E01009244,E02001845
E01009263,E02001858
E01009234,E02001845
E01009290,E02001922
E01009238,E02001850
E01009265,E02001858
E01009248,E02001845
E01009295,E02001925
E01009235,E02001842
E01009256,E02001911
E01009272,E02001862
E01009234,E02001845
E01009286,E02001922
E01009237,E02001850
E01009265,E02001858
E01009255,E02001906
E01009293,E02001926
E01009234,E02001845
E01009263,E02001858
E01009255,E02001906
E01009238,E02001850
E01009292,E02001925
E01009237,E02001850
E01009268,E02001862
E01009258,E02001911
E01009235,E02001842
E01009286,E02001922
E01009238,E02001850
E01009266,E02001860
E01009257,E02001906
E01009250,E02001906
E01009257,E02001906
E01009259,E02001920
E01009261,E02001899
E01009254,E02001911
E01009261,E02001899
E01009252,E02001899
E01009260,E02001899
E01009251,E02001906
E01009254,E02001911
E01009261,E02001899
E01009253,E02001906
E01009252,E02001899
E01009252,E02001899
E01009252,E02001899
E01009251,E02001906
E01009254,E02001911
E01009251,E02001906
E01009250,E02001906
E01009251,E02001906
E01009251,E02001906
E01009252,E02001899
E01009253,E02001906
E01009249,E02001906
E01009253,E02001906
E01009254,E02001911
E01009256,E02001911
E01009254,E02001911
E01009254,E02001911
E01009261,E02001899
E01009250,E02001906
E01009249,E02001906
E01009249,E02001906
E01009253,E02001906
E01009256,E02001911
E01009250,E02001906
E01009256,E02001911
E01009256,E02001911
E01009253,E02001906
E01009257,E02001906
E01009249,E02001906
E01009249,E02001906
E01009284,E02001922
E01009250,E02001906
E01009268,E02001862
E01009234,E02001845
E01009296,E02001926
E01009239,E02001859
E01009268,E02001862
E01009258,E02001911
E01009295,E02001925
E01009241,E02001850
E01009266,E02001860
E01009259,E02001920
E01009286,E02001922
E01009238,E02001850
E01009269,E02001860
E01009255,E02001906
E01009259,E02001920
E01009259,E02001920
E01009255,E02001906
E01009259,E02001920
E01009259,E02001920
E01009258,E02001911
E01009258,E02001911
E01009258,E02001911
E01009260,E02001899
E01009260,E02001899
E01009260,E02001899
E01009260,E02001899
E01009261,E02001899
E01009272,E02001862
E01009272,E02001862
E01009273,E02001860
E01009270,E02001860
E01009273,E02001860
E01009276,E02006809
E01009262,E02006809
E01009274,E02001862
E01009275,E02001865
E01009274,E02001862
E01009274,E02001862
E01009275,E02001865
E01009275,E02001865
E01009275,E02001865
E01009276,E02006809
E01009276,E02006809
E01009276,E02006809
E01009278,E02006809
E01009276,E02006809
E01009279,E02006809
E01009279,E02006809
E01009279,E02006809
E01032591,E02006809
E01009272,E02001862
E01009278,E02006809
E01009284,E02001922
E01009296,E02001926
E01009292,E02001925
E01009292,E02001925
E01009295,E02001925
E01009296,E02001926
E01009290,E02001922
E01009295,E02001925
E01009290,E02001922
E01009284,E02001922
E01009296,E02001926
E01009237,E02001850
E01009296,E02001926
E01009293,E02001926
E01009240,E02001850
E01009295,E02001925
E01009266,E02001860
E01009294,E02001925
E01009294,E02001925
E01009281,E02001925
E01009282,E02001926
E01009280,E02001926
E01009280,E02001926
E01009294,E02001925
E01009293,E02001926
E01009293,E02001926
E01009293,E02001926
E01009282,E02001926
E01009294,E02001925
E01009280,E02001926
E01009294,E02001925
E01009282,E02001926
E01009281,E02001925
E01009282,E02001926
E01009281,E02001925
E01009282,E02001926
E01009281,E02001925
E01009281,E02001925
E01009283,E02001905
E01009241,E02001850
E01009237,E02001850
E01009240,E02001850
E01009240,E02001850
E01009240,E02001850
E01009241,E02001850
E01009241,E02001850
E01009242,E02001850
E01009241,E02001850
E01009242,E02001850
E01009239,E02001859
E01009242,E02001850
E01009242,E02001850
E01009242,E02001850
E01009243,E02001842
E01009245,E02001842
E01009245,E02001842
E01009243,E02001842
E01009246,E02001842
E01009245,E02001842
E01009245,E02001842
E01009246,E02001842
E01009248,E02001845
E01009246,E02001842
E01009244,E02001845
E01009243,E02001842
E01009247,E02001842
E01009246,E02001842
E01009236,E02001845
E01009248,E02001845
E01009246,E02001842
E01009245,E02001842
E01009243,E02001842
E01009247,E02001842
E01009247,E02001842
E01009265,E02001858
E01009269,E02001860
E01009272,E02001862
E01009271,E02001860
E01009269,E02001860
E01009268,E02001862
E01009265,E02001858
E01009271,E02001860
E01009274,E02001862
E01009271,E02001860
E01009266,E02001860
E01009271,E02001860
E01009270,E02001860
E01009273,E02001860
E01009271,E02001860
E01009270,E02001860
E01009273,E02001860
E01009274,E02001862
E01009349,E02001862
E01009354,E02001862
E01034921,E02001865
E01009354,E02001862
E01009359,E02001873
E01034922,E02001865
E01009339,E02007039
E01034921,E02001865
E01009359,E02001873
E01034922,E02001865
E01034922,E02001865
E01009359,E02001873
E01009359,E02001873
E01034922,E02001865
E01009359,E02001873
E01009358,E02001873
E01009360,E02001873
E01009360,E02001873
E01009379,E02001897
E01009363,E02001897
E01009365,E02001897
E01033650,E02001903
E01009374,E02001910
E01009368,E02001903
E01009366,E02001910
E01009374,E02001910
E01009371,E02001903
E01009376,E02001910
E01034947,E02006896
E01009380,E02001896
E01009380,E02001896
E01009380,E02001896
E01034947,E02006896
E01034947,E02006896
E01033650,E02001903
E01009363,E02001897
E01009365,E02001897
E01009362,E02001897
E01009364,E02001897
E01009365,E02001897
E01009366,E02001910
E01009367,E02001909
E01033650,E02001903
E01033650,E02001903
E01009365,E02001897
E01009368,E02001903
E01009368,E02001903
E01009371,E02001903
E01009368,E02001903
E01009366,E02001910
E01033650,E02001903
E01033650,E02001903
E01009372,E02001908
E01033650,E02001903
E01033650,E02001903
E01009367,E02001909
E01009367,E02001909
E01009367,E02001909
E01009373,E02001908
E01009372,E02001908
E01009366,E02001910
E01009371,E02001903
E01009375,E02001909
E01009373,E02001908
E01009372,E02001908
E01009371,E02001903
E01009372,E02001908
E01009373,E02001908
E01009375,E02001909
E01009375,E02001909
E01009376,E02001910
E01009373,E02001908
E01009371,E02001903
E01009373,E02001908
E01009376,E02001910
E01009374,E02001910
E01009377,E02001909
E01009372,E02001908
E01009376,E02001910
E01009377,E02001909
E01009377,E02001909
E01009377,E02001909
E01009379,E02001897
E01009379,E02001897
E01009397,E02001903
E01009397,E02001903
E01009397,E02001903
E01033643,E02001908
E01033643,E02001908
E01033648,E02001910
E01009384,E02001918
E01033648,E02001910
E01034953,E02007039
E01033648,E02001910
E01009384,E02001918
E01009390,E02001919
E01009392,E02007039
E01009391,E02007040
E01009382,E02007039
E01009390,E02001919
E01009393,E02007040
E01009337,E02001896
E01009312,E02001898
E01009349,E02001862
E01009394,E02001919
E01009311,E02001880
E01009300,E02001883
E01009311,E02001880
E01009317,E02001907
E01009315,E02001907
E01009318,E02001907
E01009313,E02001902
E01009316,E02001907
E01009319,E02001907
E01009315,E02001907
E01009319,E02001907
E01009318,E02001907
E01009317,E02001907
E01009318,E02001907
E01009319,E02001907
E01009315,E02001907
E01009315,E02001907
E01009318,E02001907
E01009318,E02001907
E01009320,E02001907
E01009319,E02001907
E01009320,E02001907
E01009320,E02001907
E01009319,E02001907
E01009320,E02001907
E01009320,E02001907
E01009321,E02001895
E01009322,E02001895
E01009322,E02001895
E01009322,E02001895
E01009323,E02001895
E01009321,E02001895
E01009321,E02001895
E01009324,E02001898
E01009322,E02001895
E01009323,E02001895
E01009324,E02001898
E01009321,E02001895
E01009322,E02001895
E01009321,E02001895
E01009324,E02001898
E01009324,E02001898
E01009324,E02001898
E01009323,E02001895
E01009321,E02001895
E01009324,E02001898
E01009317,E02001907
E01009312,E02001898
E01009323,E02001895
E01009314,E02001895
E01009392,E02007039
E01009350,E02001865
E01009312,E02001898
E01009338,E02001896
E01009339,E02007039
E01034952,E02007039
E01009339,E02007039
E01009339,E02007039
E01034952,E02007039
E01034952,E02007039
E01034954,E02007040
E01034954,E02007040
E01009341,E02001892
E01009341,E02001892
E01009342,E02001889
E01009343,E02001889
E01009342,E02001889
E01009331,E02006900
E01009343,E02001889
E01009343,E02001889
E01009331,E02006900
E01009333,E02006900
E01009344,E02006900
E01009344,E02006900
E01009332,E02006900
E01009341,E02001892
E01009343,E02001889
E01009341,E02001892
E01009333,E02006900
E01009331,E02006900
E01009344,E02006900
E01009333,E02006900
E01009332,E02006900
E01033642,E02001889
E01009332,E02006900
E01033642,E02001889
E01009326,E02001892
E01009331,E02006900
E01009328,E02006900
E01009327,E02006900
E01009327,E02006900
E01009344,E02006900
E01009327,E02006900
E01009325,E02001889
E01009325,E02001889
E01009328,E02006900
E01033642,E02001889
E01033642,E02001889
E01009328,E02006900
E01009360,E02001873
E01009347,E02001875
E01009312,E02001898
E01009352,E02001865
E01009392,E02007039
E01009393,E02007040
E01009394,E02001919
E01009393,E02007040
E01009394,E02001919
E01009394,E02001919
E01009395,E02001923
E01009393,E02007040
E01009394,E02001919
E01009395,E02001923
E01009395,E02001923
E01009395,E02001923
E01009396,E02001908
E01009396,E02001908
E01009397,E02001903
E01033643,E02001908
E01009396,E02001908
E01009399,E02001909
E01033643,E02001908
E01009397,E02001903
E01033643,E02001908
E01009396,E02001908
E01009396,E02001908
E01009399,E02001909
E01009399,E02001909
E01033648,E02001910
E01033643,E02001908
E01009384,E02001918
E01009383,E02001909
E01033643,E02001908
E01009399,E02001909
E01033643,E02001908
E01009384,E02001918
E01009382,E02007039
E01033648,E02001910
E01009385,E02001918
E01033648,E02001910
E01034953,E02007039
E01009383,E02001909
E01009382,E02007039
E01009389,E02001919
E01009384,E02001918
E01034953,E02007039
E01034953,E02007039
E01033648,E02001910
E01009389,E02001919
E01009390,E02001919
E01009389,E02001919
E01034921,E02001865
E01009323,E02001895
E01009317,E02001907
E01009312,E02001898
E01009313,E02001902
E01009317,E02001907
E01009314,E02001895
E01009317,E02001907
E01009314,E02001895
E01009313,E02001902
E01009315,E02001907
E01009314,E02001895
E01009313,E02001902
E01009316,E02001907
E01009315,E02001907
E01009313,E02001902
E01009316,E02001907
E01009316,E02001907
E01009333,E02006900
E01009328,E02006900
E01009327,E02006900
E01009328,E02006900
E01009329,E02001896
E01009335,E02006900
E01009325,E02001889
E01009334,E02001896
E01009326,E02001892
E01009329,E02001896
E01009329,E02001896
E01009334,E02001896
E01009334,E02001896
E01033642,E02001889
E01009326,E02001892
E01009335,E02006900
E01033642,E02001889
E01009325,E02001889
E01009337,E02001896
E01009329,E02001896
E01009334,E02001896
E01009335,E02006900
E01033642,E02001889
E01009335,E02006900
E01009338,E02001896
E01009337,E02001896
E01009337,E02001896
E01009326,E02001892
E01009338,E02001896
E01009338,E02001896
E01034922,E02001865
E01009361,E02001873
E01009358,E02001873
E01009348,E02001873
E01009358,E02001873
E01009361,E02001873
E01009360,E02001873
E01009361,E02001873
E01009361,E02001873
E01009361,E02001873
E01009348,E02001873
E01009347,E02001875
E01009347,E02001875
E01009348,E02001873
E01009348,E02001873
E01009346,E02001879
E01009347,E02001875
E01009345,E02001879
E01009346,E02001879
E01009347,E02001875
E01009346,E02001879
E01009346,E02001879
E01009345,E02001879
E01009348,E02001873
E01009350,E02001865
E01009349,E02001862
E01009350,E02001865
E01009351,E02001862
E01009352,E02001865
E01009351,E02001862
E01009353,E02001865
E01009353,E02001865
E01009354,E02001862
E01009350,E02001865
E01009352,E02001865
E01009353,E02001865
E01009349,E02001862
E01009355,E02001865
E01034921,E02001865
E01009354,E02001862
E01009351,E02001862
E01009355,E02001865
E01009352,E02001865
E01009355,E02001865
E01009353,E02001865
E01009351,E02001862
E01009385,E02001918
E01009391,E02007040
E01009391,E02007040
E01009391,E02007040
E01009385,E02001918
E01009383,E02001909
E01009392,E02007039
E01009385,E02001918
E01009413,E02001856
E01009403,E02001846
E01009406,E02001846
E01009407,E02001846
E01009410,E02001852
E01009408,E02001852
E01009409,E02001852
E01009408,E02001852
E01009408,E02001852
E01009407,E02001846
E01009410,E02001852
E01009405,E02001846
E01009409,E02001852
E01009409,E02001852
E01009410,E02001852
E01009410,E02001852
E01009410,E02001852
E01009412,E02001856
E01009411,E02001856
E01009410,E02001852
E01009412,E02001856
E01033646,E02001857
E01009409,E02001852
E01009412,E02001856
E01009411,E02001856
E01009411,E02001856
E01009414,E02001856
E01009411,E02001856
E01009412,E02001856
E01033646,E02001857
E01009414,E02001856
E01009412,E02001856
E01009411,E02001856
E01009414,E02001856
E01033646,E02001857
E01009411,E02001856
E01009413,E02001856
E01009413,E02001856
E01033646,E02001857
E01009414,E02001856
E01009400,E02001857
E01009413,E02001856
E01009427,E02001830
E01009428,E02001830
E01009430,E02001830
E01009428,E02001830
E01009427,E02001830
E01009428,E02001830
E01009430,E02001830
E01009428,E02001830
E01009424,E02001830
E01009424,E02001830
E01009432,E02001832
E01009430,E02001830
E01009432,E02001832
E01009424,E02001830
E01009424,E02001830
E01009424,E02001830
E01009432,E02001832
E01009432,E02001832
E01009433,E02001827
E01009433,E02001827
E01009433,E02001827
E01009433,E02001827
E01009420,E02001829
E01009419,E02001827
E01009418,E02001827
E01009419,E02001827
E01009415,E02001828
E01009419,E02001827
E01009419,E02001827
E01009418,E02001827
E01009415,E02001828
E01009419,E02001827
E01009418,E02001827
E01009451,E02001835
E01009435,E02001832
E01009435,E02001832
E01009440,E02001838
E01009441,E02001847
E01009448,E02001831
E01009446,E02001831
E01009450,E02001838
E01009452,E02001831
E01009454,E02001832
E01009449,E02001835
E01009455,E02001831
E01009451,E02001835
E01009449,E02001835
E01009451,E02001835
E01009450,E02001838
E01009449,E02001835
E01009452,E02001831
E01009481,E02001870
E01009435,E02001832
E01009416,E02001829
E01009482,E02001874
E01009415,E02001828
E01009423,E02001828
E01009481,E02001870
E01009420,E02001829
E01009452,E02001831
E01009484,E02001874
E01009420,E02001829
E01009451,E02001835
E01009487,E02001870
E01009425,E02001828
E01009455,E02001831
E01009484,E02001874
E01009421,E02001830
E01009454,E02001832
E01009486,E02001870
E01009417,E02001827
E01009455,E02001831
E01009486,E02001870
E01009423,E02001828
E01009454,E02001832
E01009484,E02001874
E01009422,E02001828
E01009451,E02001835
E01009482,E02001874
E01009416,E02001829
E01009425,E02001828
E01009417,E02001827
E01009421,E02001830
E01009423,E02001828
E01009420,E02001829
E01009425,E02001828
E01009422,E02001828
E01009422,E02001828
E01009416,E02001829
E01009420,E02001829
E01009422,E02001828
E01009422,E02001828
E01009426,E02001829
E01009423,E02001828
E01009426,E02001829
E01009423,E02001828
E01009426,E02001829
E01009429,E02001829
E01009425,E02001828
E01009425,E02001828
E01009429,E02001829
E01009431,E02001829
E01009426,E02001829
E01009425,E02001828
E01009427,E02001830
E01009429,E02001829
E01009429,E02001829
E01009426,E02001829
E01009430,E02001830
E01009431,E02001829
E01009429,E02001829
E01009431,E02001829
E01009427,E02001830
E01009431,E02001829
E01009427,E02001830
E01009427,E02001830
E01009428,E02001830
E01009431,E02001829
E01009443,E02001847
E01009401,E02001857
E01009485,E02001874
E01009413,E02001856
E01009450,E02001838
E01009441,E02001847
E01009450,E02001838
E01009400,E02001857
E01009442,E02001847
E01009455,E02001831
E01009489,E02001877
E01009400,E02001857
E01009443,E02001847
E01009453,E02001835
E01009487,E02001870
E01009400,E02001857
E01009443,E02001847
E01009435,E02001832
E01009486,E02001870
E01009485,E02001874
E01009483,E02001877
E01009483,E02001877
E01009487,E02001870
E01009489,E02001877
E01009489,E02001877
E01009483,E02001877
E01009485,E02001874
E01009485,E02001874
E01009490,E02001881
E01009488,E02001877
E01009489,E02001877
E01009491,E02001877
E01009491,E02001877
E01009492,E02001881
E01009491,E02001877
E01009490,E02001881
E01009488,E02001877
E01009492,E02001881
E01009492,E02001881
E01009492,E02001881
E01009477,E02001881
E01009476,E02001881
E01009476,E02001881
E01009475,E02001881
E01009477,E02001881
E01009475,E02001881
E01009475,E02001881
E01009475,E02001881
E01009475,E02001881
E01009477,E02001881
E01009477,E02001881
E01009502,E02001927
E01009506,E02001935
E01009498,E02001945
E01009494,E02001935
E01009453,E02001835
E01009441,E02001847
E01009454,E02001832
E01009449,E02001835
E01009442,E02001847
E01009435,E02001832
E01009401,E02001857
E01009439,E02001847
E01009400,E02001857
E01009441,E02001847
E01009401,E02001857
E01009454,E02001832
E01009439,E02001847
E01009401,E02001857
E01009455,E02001831
E01009442,E02001847
E01009401,E02001857
E01009455,E02001831
E01009441,E02001847
E01009403,E02001846
E01009403,E02001846
E01009404,E02001846
E01009406,E02001846
E01009403,E02001846
E01009404,E02001846
E01009403,E02001846
E01009404,E02001846
E01009405,E02001846
E01009404,E02001846
E01009406,E02001846
E01009404,E02001846
E01009406,E02001846
E01009405,E02001846
E01009405,E02001846
E01009407,E02001846
E01009406,E02001846
E01009405,E02001846
E01009407,E02001846
E01009407,E02001846
E01009408,E02001852
E01009406,E02001846
E01009409,E02001852
E01009408,E02001852
E01009432,E02001832
E01009433,E02001827
E01009418,E02001827
E01009417,E02001827
E01009421,E02001830
E01009430,E02001830
E01009415,E02001828
E01009421,E02001830
E01009423,E02001828
E01009417,E02001827
E01009417,E02001827
E01009422,E02001828
E01009418,E02001827
E01009421,E02001830
E01009415,E02001828
E01009416,E02001829
E01009444,E02001832
E01009446,E02001831
E01009453,E02001835
E01009446,E02001831
E01009453,E02001835
E01009444,E02001832
E01009437,E02001832
E01009444,E02001832
E01009434,E02001838
E01009446,E02001831
E01009434,E02001838
E01009444,E02001832
E01009434,E02001838
E01009447,E02001831
E01009434,E02001838
E01009445,E02001831
E01009444,E02001832
E01009445,E02001831
E01009446,E02001831
E01009445,E02001831
E01009448,E02001831
E01009447,E02001831
E01009447,E02001831
E01009445,E02001831
E01009447,E02001831
E01009445,E02001831
E01009448,E02001831
E01009449,E02001835
E01009452,E02001831
E01009450,E02001838
E01009447,E02001831
E01009452,E02001831
E01009448,E02001831
E01009448,E02001831
E01009473,E02001836
E01009473,E02001836
E01009468,E02001830
E01009465,E02001833
E01009469,E02001836
E01009467,E02001833
E01009466,E02001835
E01009467,E02001833
E01009467,E02001833
E01009468,E02001830
E01009471,E02001835
E01009434,E02001838
E01009436,E02001838
E01009437,E02001832
E01009436,E02001838
E01009438,E02001838
E01009437,E02001832
E01009436,E02001838
E01009438,E02001838
E01009439,E02001847
E01009438,E02001838
E01009436,E02001838
E01009437,E02001832
E01009440,E02001838
E01009438,E02001838
E01009438,E02001838
E01009439,E02001847
E01009440,E02001838
E01009440,E02001838
E01009439,E02001847
E01009440,E02001838
E01009443,E02001847
E01009442,E02001847
E01009442,E02001847
E01009458,E02001844
E01009459,E02001841
E01009463,E02001841
E01009463,E02001841
E01009460,E02001844
E01009462,E02001844
E01009460,E02001844
E01009460,E02001844
E01009462,E02001844
E01009462,E02001844
E01009460,E02001844
E01009463,E02001841
E01009463,E02001841
E01009462,E02001844
E01009461,E02001841
E01009462,E02001844
E01009461,E02001841
E01009460,E02001844
E01009462,E02001844
E01009463,E02001841
E01009461,E02001841
E01009461,E02001841
E01009464,E02001833
E01009465,E02001833
E01009464,E02001833
E01009464,E02001833
E01009464,E02001833
E01009464,E02001833
E01009467,E02001833
E01009465,E02001833
E01009465,E02001833
E01009476,E02001881
E01009478,E02001874
E01009479,E02001874
E01009481,E02001870
E01009476,E02001881
E01009479,E02001874
E01009480,E02001870
E01009480,E02001870
E01009480,E02001870
E01009478,E02001874
E01009480,E02001870
E01009478,E02001874
E01009478,E02001874
E01009484,E02001874
E01009482,E02001874
E01009488,E02001877
E01009479,E02001874
E01009482,E02001874
E01009478,E02001874
E01009470,E02001836
E01009468,E02001830
E01009471,E02001835
E01009471,E02001835
E01009469,E02001836
E01009470,E02001836
E01009467,E02001833
E01009469,E02001836
E01009469,E02001836
E01009468,E02001830
E01009469,E02001836
E01009470,E02001836
E01009470,E02001836
E01009472,E02001836
E01009466,E02001835
E01009468,E02001830
E01009471,E02001835
E01009457,E02001841
E01009466,E02001835
E01009457,E02001841
E01009472,E02001836
E01009473,E02001836
E01009474,E02001836
E01009473,E02001836
E01009474,E02001836
E01009466,E02001835
E01009456,E02001844
E01009472,E02001836
E01009471,E02001835
E01009466,E02001835
E01009474,E02001836
E01009457,E02001841
E01009472,E02001836
E01009473,E02001836
E01009474,E02001836
E01009457,E02001841
E01009457,E02001841
E01009456,E02001844
E01009474,E02001836
E01009472,E02001836
E01009459,E02001841
E01009456,E02001844
E01009458,E02001844
E01009459,E02001841
E01009456,E02001844
E01009456,E02001844
